Store_ID,Store_Name,License_Number,Address,Store_Type_ID,Zip_Code,Latitude,Longitude
275,CITGO,2418163,734-742 W 111TH ST,2,60628,41.69247497,-87.64131342
276,ONE STOP FOOD & GROCERY,2027100,7357 S RACINE AVE,2,60636,41.75970439,-87.65383153
277,NICK'S PIZZA & PUB,2517531,2434-2436 W MONTROSE AVE,1,60618,41.9614127,-87.69010741
278,ORIGINAL PANCAKE HOUSE,18780,2020 N LINCOLN PARK WEST,1,60614,41.9193571,-87.63653408
279,SUSHI PARA II,2348801,2258 N CLARK ST,1,60614,41.92347283,-87.63934862
280,FRITZ,2363768,2231 N LINCOLN AVE,5,60614,41.92268911,-87.64469334
281,TROOPS MINI MART,2423159,1306 W 95TH ST,2,60643,41.72141445,-87.65569798
282,LA CABANA DE DON LUIS MEXICAN RESTAURANT,2048536,3418 W MONTROSE AVE,1,60618,41.96122792,-87.71396543
283,SEE THRU CHINESE KITCHEN,36468,10939 S WESTERN AVE,1,60643,41.69422065,-87.6810859
284,QUARTINO,2153445,626 N STATE ST,1,60654,41.89323548,-87.62826505
285,THE TAMALE SPACESHIP,2609439,2296 S BLUE ISLAND AVE,9,60608,41.85058668,-87.67074549
286,KARYN'S FRESH CORNER,1300627,1901 N HALSTED ST,1,60614,41.91612704,-87.64828823
287,PIZZA NOVA EXPRESS,1893362,3836 W 79TH ST,1,60652,41.74971286,-87.71976333
288,ALLENDE RESTAURANT,27794,2408 N LINCOLN AVE,1,60614,41.92560222,-87.64918929
289,"SOME LIKE IT BLACK CREATIVE ARTS BAR,  INC.",2464290,4259 S COTTAGE GROVE AVE,1,60653,41.81687145,-87.6065622
290,CHIPOTLE,2304205,4657 W IRVING PARK RD,1,60641,41.953335,-87.74486146
291,JOIE DE VINE,1227272,1744 W BALMORAL AVE,1,60640,41.97986594,-87.67390933
292,LOCAL 22,2004222,22 E HUBBARD ST,1,60611,41.89019058,-87.62708035
293,FOUR BELLY,2278852,3227 N CLARK ST,1,60657,41.94073017,-87.65113415
294,"CHARLIE BAGGS, INC",1647713,2300 N LINCOLN PARK WEST,1,60614,41.92390845,-87.63666317
295,FOUR FARTHINGS TAVERN & GRILL,691,2058-2060 N CLEVELAND AVE,1,60614,41.92001599,-87.6414492
296,ROSAL'S CUCINA INC,21087,1154 W TAYLOR ST,1,60607,41.86953072,-87.65642987
297,DUNKIN DONUTS/BASKIN ROBBINS,64722,6342 N MILWAUKEE AVE,1,60646,41.99609842,-87.78687691
298,LA MICHOACANA,2289593,4610 W DIVERSEY AVE,1,60639,41.93169835,-87.74238878
299,LA PLAZITA BAKERY,2464326,4734 N KEDZIE AVE,5,60625,41.96767996,-87.70859973
300,LAWNDALE QUIK MARKET,2601188,3705-3713 W 16TH ST,2,60623,41.85883397,-87.71786719
301,SPACCA NAPOLI,1475902,1769 W SUNNYSIDE AVE,1,60640,41.96324527,-87.67361419
302,7-ELEVEN,1542795,343 N LA SALLE ST,2,60654,41.88863333,-87.63236253
303,PINK MONKEY / NEW YORK STRIP,52862,750 S CLINTON ST,1,60607,41.87204627,-87.64102471
304,CULLINAN'S STADIUM CLUB,34135,11610 S WESTERN AVE,1,60643,41.68234369,-87.68100795
305,HOA NOM CO,8425,1101-1103 W ARGYLE ST,2,60640,41.9731613,-87.65783318
306,KEEPER'S KIDS,2307735,2718-2724 W 59TH ST,6,60629,41.78654294,-87.69204396
307,STARBUCKS COFFEE,1741650,1243-1245 W FULLERTON AVE,1,60614,41.92515701,-87.66011197
308,LUXBAR,1069776,18-20 E BELLEVUE PL,1,60611,41.90167993,-87.62758041
309,PAULAS THAI KITCHEN,2437266,2441 N HALSTED ST,1,60614,41.92659312,-87.64865397
310,ORANGE,1943129,2413-2415 N CLARK ST,1,60614,41.92600218,-87.64058189
311,FRITZY'S OF LINCOLN PARK,2601031,723 W ARMITAGE AVE,1,60614,41.91808862,-87.64708315
312,ERIC'S FOOD CENTER,2020869,13209 S BALTIMORE AVE,2,60633,41.65518859,-87.54699942
313,JADE PALACE,2333768,2551 S KEDZIE AVE,1,60623,41.84483539,-87.70489989
314,TREASURE ISLAND FOODS,1307,1639 N WELLS ST,2,60614,41.9123118,-87.63459886
315,MAWA PARADISE,2374155,6406-6408 N OAKLEY AVE,1,60645,41.99803107,-87.68760323
316,GOOSE ISLAND CHICAGO (T3/L10),34154,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
317,LIONEL HAMPTON ELEMENTARY,32021,3434 W 77th ST,3,60652,41.75348432,-87.70875287
318,JEWEL FOOD STORE #3376,1909968,370 N DESPLAINES ST,2,60661,41.88891817,-87.64447797
319,MCDONALD'S,2551022,6900 S LAFAYETTE AVE,1,60621,41.76915534,-87.62681268
320,BOSTON'S BAR B-Q,39382,2932 W CHICAGO AVE,1,60622,41.89573762,-87.7000057
321,VOLARE,2141813,201 E GRAND AVE,1,60611,41.89165221,-87.62260381
322,LEGEND SPICY BAR,2551160,2358 S WENTWORTH AVE,1,60616,41.8492061,-87.63207984
323,YATES ELEMENTARY SCHOOL,25911,1839 N Richmond,3,60647,41.91502858,-87.70024324
324,BURGER KING,2368732,28 E 87TH ST,1,60619,41.73646911,-87.62302412
325,FRANCESCA'S BRYN MAWR,1044933,1039 W BRYN MAWR AVE,1,60660,41.98357123,-87.65675393
326,KING'S KIDDIE KINGDOM,2216870,815 W 74TH ST,6,60621,41.75962428,-87.64491796
327,PETE'S  PIZZA & BAKEHOUSE,2084592,1100 W GRANVILLE AVE,1,60660,41.9946852,-87.65839813
328,GRAND LUX CAFE,1228221,111 E ONTARIO ST,1,60611,41.89321622,-87.62481244
329,WEST TOWN BAKERY,2245207,15 E OHIO ST,1,60611,41.89237092,-87.62741589
330,Lou Malnati's Pizzeria,1442277,3859 W OGDEN AVE,1,60623,41.85186556,-87.72202439
331,SMOKE DADDY,2550836,3636 N CLARK AVE,1,60613,41.94811785,-87.65742192
332,VEDIC DAY CARE CENTER,2215583,3034 W DEVON AVE,7,60659,41.99755968,-87.70587987
333,LA PALMA RESTAURANT,86179,1340 N HOMAN AVE,1,60651,41.90576121,-87.71192018
334,L'APPETITO,42672,875 N MICHIGAN AVE,1,60611,41.89894854,-87.62397499
335,SHAW'S CRAB HOUSE,9278,21 E HUBBARD ST,1,60611,41.88997109,-87.62707477
336,SUPER LOW MEAT MARKET,2120607,5300 W CHICAGO AVE,2,60651,41.8950192,-87.75811788
337,PEKING CHINESE KITCHEN,2156690,3167 N HALSTED ST,1,60657,41.93981401,-87.64911459
338,SWEET STATION,2142652,2101 S CHINA PL,1,60616,41.85410541,-87.63405907
339,CORNER BAKERY CAFE,1649280,676 N ST CLAIR ST,1,60611,41.89485296,-87.6229018
340,JEWEL FOOD STORE #3296,1392,7342 W FOSTER AVE,2,60656,41.97454295,-87.81134688
341,CHO SUN OK RESTAURANT,24882,4200 N LINCOLN AVE,1,60618,41.95776421,-87.68145271
342,MAIN KITCHEN/ROOM SERVICE,2048784,401 N WABASH AVE,1,60611,41.88928401,-87.62654855
343,Uncle Julio's Hacienda,2231880,855 W NORTH AVE,1,60642,41.91077497,-87.65046085
344,THE SLIDE SHOPPE,2263204,3006 N ELSTON AVE,1,60618,41.93585596,-87.69339021
345,DOWNTOWN DOGS,41329,804 N RUSH ST,1,60611,41.89685832,-87.6258292
346,SANABEL GROCERY & BAKERY,2009055,4213 N KEDZIE AVE,80,60618,41.9579834,-87.70799592
347,DAVID BURKE'S PRIMEHOUSE,1884681,616 N RUSH ST,1,60611,41.89313081,-87.62555906
348,FRISCO'S DOUBLE,2146735,58 E OAK ST,1,60611,41.90089157,-87.62622292
349,TAHOORA SWEETS & BAKERY,1593122,2345 W DEVON AVE,1,60659,41.99763133,-87.68927
350,EATALY,2262496,43 E OHIO ST,1,60611,41.89239475,-87.62641534
351,AVALON BAR & GRILL,2463533,5431 N EAST RIVER RD,1,60656,41.97795547,-87.84631989
352,MEXICO STEAK HOUSE,9344,2983 S ARCHER AVE,1,60608,41.8403016,-87.66047036
353,ALLIS & CHICKEN SHOP,2307956,113-125 N GREEN ST,1,60607,41.8835571,-87.6484324
354,SUR LA TABLE,2262176,900 N MICHIGAN AVE,126,60611,41.8992486,-87.62427498
355,POLONIA,50418,4604 S ARCHER AVE,1,60632,41.80983242,-87.71141244
356,MA GONG & LA PO,2120933,2215 S WENTWORTH AVE,1,60616,41.85250898,-87.63185844
357,T JOELS FAMILY RESTAURANT,1332161,1928 W CERMAK RD,1,60608,41.85230417,-87.67458001
358,"HOUND DOG, BURGER & TERIYAKI  RESTAURANT",1649568,2257 W GRAND AVE,1,60612,41.89059496,-87.68404797
359,BRYN MAWR CARE,2204312,5547 N KENMORE AVE,8,60640,41.98325212,-87.6564548
360,DOLO GARDEN RESTAURANT & BAR,2341764,2222-2224 S ARCHER AVE,1,60616,41.85252619,-87.6357837
361,BERGHOFF CAFE (T1 C26),64540,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
362,EDIBLE ARRANGEMENTS,2074321,1783 W HOWARD ST,1,60626,42.01928994,-87.67580162
363,ARGO TEA,1593087,819 N Rush ST,1,60611,41.89740695,-87.62575403
364,OGDEN AMSTAR,1545697,3939 W OGDEN AVE,2,60623,41.85128849,-87.72385084
365,STARBUCK'S,23120,257 E HURON ST,1,60611,41.89490582,-87.62052045
366,RESTAURANT EL ASADOR,2037179,4014 W 26TH ST,1,60623,41.84435645,-87.72520459
367,HOWELLS & HOOD,2189702,435 N MICHIGAN AVE,1,60611,41.89042416,-87.62396548
368,PHOS SPICIER THAI,2418091,4638 N WESTERN AVE,1,60625,41.96598998,-87.68897227
369,JUST TURKEY,2390568,4353 S COTTAGE GROVE AVE,1,60653,41.81525377,-87.60653033
370,RED & WHITE WINES,2457409,1845 N OAKLEY AVE,1,60647,41.91537965,-87.68473894
371,SONNETS ACADEMY LINCOLN PARK,2355004,1932-1934 N CLARK ST,4,60614,41.91753776,-87.63569934
372,TJAM KITCHEN,2560609,1418 W HOWARD ST,1,60626,42.01934594,-87.6668665
373,TACO MAYA,2563425,823 S STATE ST,1,60605,41.87148773,-87.62736964
374,ROYAL GARDEN BANQUETS AND CATERING,2463326,2515 N HARLEM AVE,21,60707,41.92577926,-87.80617235
375,COLUTA'S PIZZA,2528326,4946 W DIVERSEY AVE,1,60639,41.9315855,-87.75092912
376,CERMAK FOOD MART,1821870,4156 W CERMAK RD,2,60623,41.85158988,-87.72945401
377,DUKS RED HOTS,69637,636 N ASHLAND AVE,1,60622,41.89351342,-87.66736305
378,KANELA,2535077,2127 W DIVISION ST,1,60622,41.90301869,-87.68080307
379,BYRONS KITCHENS,3596,1017 W IRVING PARK RD,1,60613,41.95436836,-87.65522418
380,PAPA'S CACHE SABROSO INC,1648605,2517 W DIVISION ST,1,60622,41.90287692,-87.69018293
381,SEASHELL FISH & CHICKEN,1648010,7131 S JEFFERY BLVD,1,60649,41.76518952,-87.5761331
382,POPEYES,1621074,5353 N HARLEM AVE,1,60656,41.97862919,-87.80684493
383,MARISCOS EL VENENO,2069681,6651 S PULASKI RD,1,60629,41.77167105,-87.72243674
384,PUB ROYALE,87119,2049 W DIVISION ST,1,60622,41.90304558,-87.67919511
385,ST MARTHA MANOR,2204190,4621 N RACINE AVE,8,60640,41.96602826,-87.65948891
386,Italian Pizza Kitchen,2269719,823 W EASTMAN ST,1,60642,41.90734971,-87.64926041
387,TWISTED SPOKE,37844,501 N OGDEN AVE,1,60642,41.89103918,-87.65887052
388,ATHENA RESTAURANT,2437279,212 S HALSTED ST,1,60661,41.87880138,-87.6474162
389,AHJOOMAH'S APRON,2196340,218 W CERMAK RD,1,60616,41.85295011,-87.63284146
390,J & J FISH & CHICKEN,2293751,1215 S ASHLAND AVE,1,60608,41.86642817,-87.66623648
391,CAFE HOANG,1676735,232 W CERMAK RD,1,60616,41.85294275,-87.63337766
392,MR. SUBMARINE,1970076,1525 W FULLERTON AVE,1,60614,41.92505954,-87.6668408
393,ARBELLA,2446545,112 W GRAND AVE,1,60654,41.89172818,-87.63172582
394,TONY'S FINER FOODS,1717529,4137 N ELSTON AVE,2,60618,41.9561262,-87.72248283
395,ROCKYS TACOS,1383038,3111 W MONTROSE AVE,1,60618,41.96108855,-87.70625258
396,TACOS TEQUILAS,2283846,2919 N MILWAUKEE AVE,1,60618,41.93439289,-87.71589989
397,ASTORIA CAFE & BAKERY,2560031,2954 W IRVING PARK RD,1,60618,41.95406094,-87.70291104
398,DAWALI MEDITERRANEAN KITCHEN,2069148,1625 N HALSTED ST,1,60614,41.91170438,-87.64814712
399,BEVERLY WOODS RESTAURANT,7053,11532 S WESTERN AVE,1,60643,41.68353214,-87.68104527
400,MAPLE & ASH,2288824,6-8 W MAPLE ST,1,60610,41.90199081,-87.6285938
401,DOLLAR TREE,2419505,3363 N MILWAUKEE AVE,2,60641,41.94238351,-87.72901086
402,THE BRISTOL,1598177,2152 N DAMEN AVE,1,60647,41.92105542,-87.67788657
403,EXPRESS MARKET PLACE,2595272,7007 N CLARK ST,2,60626,42.00925289,-87.67387392
404,TONY'S FINER FOODS,2308668,5233 N LINCOLN AVE,2,60625,41.9768951,-87.69227967
405,LEONA'S RESTAURANT,2313867,9156 S STONY ISLAND AVE,1,60617,41.72795238,-87.58558036
406,BEATRIX MARKET,2574982,23 E JACKSON BLVD BLDG,1,60604,41.87811851,-87.62680983
407,VALERIO'S,2483618,5033 N ELSTON AVE,5,60630,41.97234928,-87.74682509
408,DENDEN RESTAURANT,1489719,6635 N CLARK ST,1,60626,42.00274009,-87.67206262
409,BURGER KING,2368738,3220 W COLUMBUS AVE,1,60652,41.75015323,-87.70319152
410,CLOCK TOWER CAFE,2055272,3600 N RECREATION DR,1,60613,41.94886557,-87.64303425
411,MOZART ELEM.SCHOOL & BRANCH ANNEX,24611,2200 N Hamlin AVE,3,60647,41.92092734,-87.72192541
412,WALMART NEIGHBORHOOD MARKET #3166,2334925,4720 S COTTAGE GROVE AVE,2,60615,41.80890166,-87.60669697
413,DUNKIN DONUTS/ BASKIN ROBBINS,1596892,7905 S CICERO AVE,1,60652,41.74898657,-87.74119687
414,ROOTS & THE SIXTH,2341755,2200 W LAWRENCE AVE,1,60625,41.96879362,-87.6841049
415,WHOLE FOODS MARKET,2368402,5118 S LAKE PARK,2,60615,41.80182963,-87.58782605
416,NORMAN'S BISTRO,1908804,1001-1003 E 43RD ST,1,60653,41.81676172,-87.60178732
417,"PARENT COOPERATIVE FOR EARLY LEARNING, INC.",2215722,5300 S SHORE DR,7,60615,41.79956925,-87.58246504
418,THE BUDLONG HOT CHICKEN,2589047,222 W MERCHANDISE MART PLZ,1,60654,41.88807428,-87.6349552
419,PRESENCE RESURRECTION MEDICAL CENTER,2215759,7435 W TALCOTT AVE,1,60631,41.98857518,-87.81297791
420,MR.BROAST,2551611,1059 W TAYLOR ST,1,60607,41.86936297,-87.65333596
421,Mekato's Colombian Bakery,2308306,5423 N LINCOLN AVE,1,60625,41.98020552,-87.69260038
422,RESTAURANTE AMATEPEC ESTADO DE MEXICO,2363853,3143 W 51ST ST,1,60632,41.8007213,-87.70307308
423,CLUB 81 TOO,1997607,13157 S AVENUE M,1,60633,41.65561555,-87.53732679
424,KARAHI CORNER,2391409,2658 W DEVON AVE,1,60659,41.99771305,-87.69714823
425,LEAH'S PANCAKE HOUSE,2231999,5004-5006 S ARCHER AVE,1,60632,41.80220192,-87.723845
426,OVA FLO,2556051,9938 S TORRENCE AVE,1,60617,41.71415901,-87.55990445
427,NICK'S DRIVE INN,15136,7216 N HARLEM AVE,1,60631,42.0122553,-87.80677912
428,ART ZONE GALLERY CAFE,1300871,3238 W BRYN MAWR AVE,1,60659,41.98316084,-87.71045236
429,CROATIAN CULTURAL CENTER OF CHICAGO,31782,2845 W DEVON AVE,1,60659,41.99741972,-87.70142268
430,CAFETERIA @ TRUMAN COLLEGE,2621507,1145 W WILSON AVE,1,60640,41.96526739,-87.65923798
431,DOLLAR TREE,2240037,7158 S STONY ISLAND AVE,2,60649,41.76427687,-87.58642854
432,FRIED RICE EXPRESS,2631080,7108 W HIGGINS AVE,1,60656,41.98080502,-87.80502338
433,JERK FACTORY,2536458,225 E 47TH ST,1,60653,41.80921878,-87.62003481
434,KIMURA SUSHI,2569626,1422 W Taylor ST,1,60607,41.86943381,-87.66264704
435,AURELIO'S PIZZA,2484148,3801-3809 N CLARK ST,1,60613,41.95117556,-87.6595418
436,WEREWOLF COFFEE,2511626,1765 N ELSTON AVE,1,60622,41.91474261,-87.66497833
437,SIDE STREET SALOON,8221,1456 W GEORGE ST,1,60657,41.93437222,-87.66585652
438,MISO ASIAN KITCHEN,2138133,4449 N BROADWAY,1,60640,41.96308897,-87.65583166
439,COCO PAZZO,2198202,212 E OHIO ST,1,60611,41.89267842,-87.62211888
440,A. J. HUDSON'S PUBLIC HOUSE,1248488,3801-3805 N ASHLAND AVE,1,60613,41.95073517,-87.6688129
441,HALSTED STREET DELI & BAGEL,2373667,550 W ADAMS ST,1,60661,41.8793928,-87.64162618
442,CHIYA CHAI CAFE,2432644,2770 N MILWAUKEE AVE,1,60647,41.93144884,-87.71154709
443,GIORDANO'S RESTAURANT,2184219,1340 S MICHIGAN AVE,1,60605,41.86462304,-87.62423341
444,JERAN DAY SCHOOL,2621204,5897 N ELSTON AVE,4,60646,41.98866559,-87.77512561
445,BRIDGEPORT FAMILY RESTAURANT,2026715,3500 S HALSTED ST,1,60609,41.83069534,-87.64625092
446,LA MIXTECA POBLANA 2 LLC,2359305,3046-3050 W 63RD ST,1,60629,41.77912714,-87.70013839
447,JULIUS MEINL,1299842,3601 N SOUTHPORT AVE,1,60613,41.94716116,-87.6638707
448,PAPA CHARLIES,1675267,1206 N CENTRAL AVE,1,60651,41.90235982,-87.76580522
449,EATS AND SWEETS CAFE,2326478,1636 W MONTROSE AVE,1,60613,41.96168092,-87.67076163
450,CHILI'S TOO (T3 G9),34142,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
451,14 PARISH,2501077,2333 S MICHIGAN AVE,1,60616,41.85011799,-87.62358911
452,TREASURE ISLAND FOODS,1319,680 N LAKE SHORE DR,2,60611,41.89479837,-87.61586665
453,ATK,2293678,946 W WELLINGTON AVE,1,60657,41.93639137,-87.65341628
454,SUBWAY (T3 ROTUNDA),1884292,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
455,BRUNCH ROOM CHICAGO,2379275,127 W HURON ST,1,60654,41.89470618,-87.63242229
456,LA PALMA SUPERMERCADO,2601224,4173 S ARCHER AVE,2,60632,41.81757931,-87.69832059
457,SWEDISH COVENANT HOSPITAL/McCORMICK MONTESSORI,2215758,2824 W WINONA ST,4,60625,41.9748665,-87.69987788
458,BAKERS SQUARE,1980308,3649 N HARLEM AVE,1,60634,41.9467107,-87.80690904
459,STUDIO MOVIE GRILL,2309244,210 W 87TH ST,1,60620,41.73621796,-87.62931044
460,CHARLES HAMMOND ELEMENTARY,23531,2819 W 21st Place   (2132S),3,60623,41.85269133,-87.69627777
461,AMAZING GRACE KIDS PALACE,2364202,2368 E 69TH ST,6,60649,41.77000942,-87.56709304
462,ELI'S CHEESECAKE CHICAGO (T1  B9),34224,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
463,ST REST COUNTRY KITCHEN,2355187,727 E 87TH ST,1,60619,41.73652031,-87.60618645
464,TAI NANG,2615533,937 N DAMEN AVE,1,60622,41.89886802,-87.67698935
465,EL MILAGRO,43519,3050-3052 W 26TH ST,1,60623,41.84468662,-87.70218762
466,SUBWAY,2263935,2579 N ELSTON AVE,1,60647,41.92852416,-87.68228466
467,SUBWAY,2589539,6016 W NORTH AVE,1,60639,41.9093585,-87.77598653
468,EL RANCHITO,2438111,4651 N CLARK ST,1,60640,41.96678036,-87.66690609
469,KERELYS CUBAN CAFE,2549048,2934 N MILWAUKEE AVE,1,60618,41.93447945,-87.71650804
470,DUNKIN DONUTS,2560593,1200 W LOYOLA AVE,1,60626,42.00072012,-87.66065603
471,VILLA PALERMO PIZZA,1470,2154 W DEVON AVE,1,60659,41.99792642,-87.68478486
472,JIMMY JAMM SWEET POTATO PIES ETC,1816453,1844 W 95TH ST,1,60643,41.72123153,-87.66933181
473,ANGRY CRAB,2476217,1308 N MILWAUKEE,1,60622,41.90537246,-87.66985319
474,ARYA BHAVAN,66515,2508 W DEVON AVE,1,60659,41.99778941,-87.69272643
475,LA PATISSERIE P,39871,1050-1052 W ARGYLE ST,5,60640,41.97339413,-87.65695653
476,SUPERMERCADO ANTONIO'S CORP.,1275158,2656 S HOMAN,2,60623,41.84276861,-87.71001272
477,BLACK CAT LOUNGE,1767831,1640 W 115TH ST,10,60643,41.68489909,-87.66335207
478,YEOWOOSAI,47917,6248 N CALIFORNIA AVE,1,60659,41.99539959,-87.69971134
479,BIRRERIA AGUSCALIENTES,2549956,5245 W FULLERTON AVE,1,60639,41.92397326,-87.75798631
480,MASTI GRILL,2288908,2948-2950 W DEVON AVE,1,60659,41.99759299,-87.70403463
481,PHILLY BROS,2636557,734 W FULLERTON AVE,1,60614,41.92557912,-87.64768921
482,DONA NATYS TACOS,2631929,1815 W CHICAGO AVE,1,60622,41.89587067,-87.67282139
483,KOLATEK'S BAKERY & DELI,2309017,2445-2447 N HARLEM AVE,2,60707,41.92482333,-87.80613435
484,PISCO,2120365,3220-3224 W LAWRENCE AVE,1,60625,41.96855261,-87.70938107
485,BITTERSWEET,2427988,1114 W BELMONT AVE,5,60657,41.93997403,-87.65718931
486,CHICAGO'S HOME OF CHICKEN & WAFFLES,1879470,3947 S DR MARTIN LUTHER KING JR DR,1,60653,41.82254786,-87.61681562
487,JEWEL FOOD STORE #3181,1368,87 W 87TH ST,2,60620,41.73614513,-87.62691784
488,RIVER ROAST,1647557,315 N LA SALLE DR,1,60654,41.88792073,-87.63235953
489,POTBELLY SANDWICH WORKS,1892176,8300 S HOLLAND RD,1,60620,41.74342733,-87.63218113
490,PELAGO,1954028,201 E DELAWARE PL,1,60611,41.89913525,-87.62178526
491,D FRUTA LA VIDA,2398055,3739 W FULLERTON AVE,1,60647,41.92444283,-87.72103344
492,GALVIN'S PUBLIC HOUSE,1069298,5901 W LAWRENCE AVE,1,60630,41.96757484,-87.77493763
493,MOBIL,2584007,130 E 71ST ST,2,60619,41.76571748,-87.62034964
494,EN HAKKORE,2506408,1840 N DAMEN AVE,1,60647,41.91500001,-87.67770693
495,TAQUERIA EL CHORRITO,1303855,6404 N CLARK ST,1,60626,41.99820081,-87.67078848
496,Old Town Social,1938879,455 W North AVE BLDG,1,60610,41.91097282,-87.64078558
497,Rizzo's Bar & Inn,2529757,3658 N CLARK ST,1,60613,41.94868252,-87.65787955
498,TUMAN'S,1273473,2159 W CHICAGO AVE,1,60622,41.89571957,-87.68182312
499,87TH STREET JERK,2663833,1710 W 87TH ST,1,60620,41.73586034,-87.66601509
500,1492 CUBAN FUSION INC,2470418,2615 W NORTH AVE,1,60647,41.91015015,-87.69271466
501,COLLETTI'S RESTAURANT,9567,5707 N CENTRAL AVE,1,60646,41.98498822,-87.76815296
502,LAS ISLAS MARIAS,1943409,2400 S PULASKI RD,1,60623,41.84785765,-87.72479531
503,ST JOSEPH VILLAGE OF CHICAGO,2307861,4021 W BELMONT AVE,1,60641,41.93897351,-87.72806828
504,NANDO'S PERI PERI,2476556,1447 E 53RD ST,1,60615,41.79942351,-87.58996408
505,STARBUCKS (T2 MAIN-NEAR SECURITY),34230,11601 W TOUHY AVE,1,60666,42.0085364,-87.91442844
506,TURKISH CUISINE,2022089,2546-2548 W PETERSON AVE,1,60659,41.99058337,-87.69400396
507,SUPERMERCADO MARTINEZ,2363817,4301 S ARCHER AVE,2,60632,41.81530069,-87.7020416
508,HOME RUN INN PIZZA,1473375,6221 S ARCHER AVE,1,60638,41.79361451,-87.77530251
509,LE PETIT PARIS,574,260 E CHESTNUT ST,1,60611,41.89856447,-87.61947058
510,TACONAZO EL ORIGINAL #1,2657927,4124 W NORTH AVE,1,60639,41.90994655,-87.72995037
511,RAYMONDS TACOS # 3,2417985,3638 W FULLERTON AVE,1,60647,41.92469427,-87.71859338
512,2451 MART,2670301,2451 N LINCOLN AVE,2,60614,41.92660677,-87.65017306
513,EDENS FAST FOOD,1070144,6045 N CICERO AVE,1,60646,41.99121509,-87.74817971
514,MONTCLARE SENIOR RESIDENCES,1981489,6650 W BELDEN AVE,11,60707,41.92130822,-87.79209096
515,"4 EVER YOUNG DAY CARE,INC.",2216098,441 E 79TH ST,14,60619,41.75103688,-87.61331441
516,MANHATTAN BAGELS,2636386,3268 N CLARK ST,1,60657,41.94157493,-87.65215812
517,PARK TO SHOP SUPERMAARKET,2621621,2121 S ARCHER AVE,2,60616,41.85379705,-87.63261691
518,JEWEL FOOD STORE,2320250,1763 W HOWARD ST,2,60626,42.01928855,-87.67505851
519,STELLA BARRA/SUMMER HOUSE SANTA MONICA,2234204,1954 N HALSTED ST,1,60614,41.91754113,-87.64862901
520,KITCHENETTE CORPORATION,1740348,3811 N ASHLAND AVE,1,60613,41.95101643,-87.66882174
521,MARIANO'S #8527 UKRANIAN VILLAGE,2307748,2021 W CHICAGO AVE,2,60622,41.89578523,-87.67793089
522,HUNTINGTON BANK PAVILION AT NORTHERLY ISLAND,2653227,1300 S LYNN WHITE DR,24,60605,41.86631006,-87.61027015
523,JIEYI SUSHI,2506880,1178 N MILWAUKEE AVE,1,60642,41.90311912,-87.66633653
524,LOU MALNATI'S PIZZERIA,2483886,6456 S CICERO AVE,1,60638,41.77492299,-87.74232096
525,75th food & meat market,2664977,656 E 75TH ST,2,60619,41.75864515,-87.60798951
526,Mc DONALDS,2002814,8415 S PULASKI RD,1,60652,41.73986052,-87.7214563
527,HAIRE'S GULF SHRIMP,2627338,7448 S VINCENNES AVE,1,60621,41.75866791,-87.63127912
528,LAESPIGA DE ORO BAKERY,2522,2456-2458 S DRAKE AVE,5,60623,41.84637297,-87.71377081
529,THE HARTWELL,2206654,5520 N PAULINA ST,8,60640,41.98233954,-87.67238448
530,FRESHII,2437087,600 E GRAND AVE,1,60611,41.89209414,-87.61156988
531,"AMBASSADOR NURSING AND REHABILITATION CENTER II, LLC",2207938,4900 N BERNARD ST,8,60625,41.9702867,-87.71478625
532,U STAR KARAOKE  RESTAURANT & BAR,46241,6248 N CALIFORNIA AVE,1,60659,41.99539959,-87.69971134
533,Dulles,26141,6311 S Calumet (344E),3,60637,41.779797,-87.61717494
534,COUSCOUS RESTARURANT,1140774,1445 W TAYLOR ST,1,60607,41.86920031,-87.66347266
535,THE PIZZA CORNER,2595346,6322 N BROADWAY,1,60660,41.99708065,-87.66061649
536,DONG KY RESTAURANT & BAKERY,1273135,4877 N BROADWAY,1,60640,41.97112552,-87.6595799
537,Harold's Chicken #36,2158119,1361 N MILWAUKEE AVE,1,60622,41.90666398,-87.67142951
538,BANQUET/BALLROOM,33841,540 N MICHIGAN AVE,1,60611,41.89214078,-87.62431278
539,PHO 888,1985536,1137 W ARGYLE ST,1,60640,41.97314276,-87.65927711
540,Edwards main and annex building,23081,4815 S Karlov,3,60632,41.80552325,-87.72581893
541,THE ROOST,2423883,455 N MILWAUKEE AVE,1,60654,41.89024555,-87.64590936
542,Piccolo Specialty School,24781,1040 N Keeler AVE,3,60651,41.9001461,-87.73129753
543,SEVEN ON STATE STREET.,61208,111 N STATE ST,1,60602,41.88347312,-87.62772975
544,"FITNESS STUDIO, WORK HARD, DREAM BIG",2578517,2723 N PULASKI RD,268,60639,41.93066028,-87.72680033
545,ASTER HALL,2589784,900 N MICHIGAN AVE,1,60611,41.8992486,-87.62427498
546,TODDLER TOWN DAY CARE TOO,2215881,5934-5936 W DIVERSEY AVE,4,60639,41.93126255,-87.77496927
